사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6467579,2018074,41480101,41480002,경기도 파주시2,경기도 파주시 금촌동(바이더웨이앞 인근),25,30,0,3,24,3,126.7721902,37.75775204,"{""type"":""Polygon"",""coordinates"":[[[126.773537671046,37.7577520393261],[126.773511779732,37.7575442051841],[126.773435100777,37.7573443574409],[126.773310580912,37.7571601762279],[126.773143005364,37.7569987396675],[126.772938813968,37.7568662518431],[126.772705853684,37.7567678043545],[126.772453077047,37.7567071806252],[126.77219019812,37.7566867104857],[126.771927319193,37.7567071806252],[126.771674542556,37.7567678043545],[126.771441582272,37.7568662518431],[126.771237390876,37.7569987396675],[126.771069815328,37.7571601762279],[126.770945295463,37.7573443574409],[126.770868616508,37.7575442051841],[126.770842725194,37.7577520393261],[126.770868616508,37.7579598728842],[126.770945295463,37.7581597189646],[126.771069815328,37.758343897689],[126.771237390876,37.7585053313141],[126.771441582272,37.7586378162031],[126.771674542556,37.7587362612031],[126.771927319193,37.7587968832696],[126.77219019812,37.7588173528253],[126.772453077047,37.7587968832696],[126.772705853684,37.7587362612031],[126.772938813968,37.7586378162031],[126.773143005364,37.7585053313141],[126.773310580912,37.758343897689],[126.773435100777,37.7581597189646],[126.773511779732,37.7579598728842],[126.773537671046,37.7577520393261]]]}"
6467580,2018074,41480102,41480003,경기도 파주시3,경기도 파주시 아동동(역전삼거리 인근),22,28,1,6,18,3,126.7738599,37.765091,"{""type"":""Polygon"",""coordinates"":[[[126.775207392826,37.7650910000505],[126.775181501512,37.7648831865283],[126.775104822557,37.7646833586125],[126.774980302692,37.7644991956725],[126.774812727144,37.7643377751284],[126.774608535748,37.7642053004483],[126.774375575464,37.7641068627268],[126.774122798827,37.764046245012],[126.7738599199,37.7640257769034],[126.773597040973,37.764046245012],[126.773344264336,37.7641068627268],[126.773111304052,37.7642053004483],[126.772907112656,37.7643377751284],[126.772739537108,37.7644991956725],[126.772615017243,37.7646833586125],[126.772538338288,37.7648831865283],[126.772512446974,37.7650910000505],[126.772538338288,37.7652988129888],[126.772615017243,37.7654986392417],[126.772739537108,37.765682799693],[126.772907112656,37.7658442173015],[126.773111304052,37.765976689046],[126.773344264336,37.7660751242788],[126.773597040973,37.7661357403307],[126.7738599199,37.7661562078554],[126.774122798827,37.7661357403307],[126.774375575464,37.7660751242788],[126.774608535748,37.765976689046],[126.774812727144,37.7658442173015],[126.774980302692,37.765682799693],[126.775104822557,37.7654986392417],[126.775181501512,37.7652988129888],[126.775207392826,37.7650910000505]]]}"
6467599,2018074,41500108,41500001,경기도 이천시1,경기도 이천시 갈산동(분수대오거리 인근),26,27,1,5,20,1,127.4469452,37.28084296,"{""type"":""Polygon"",""coordinates"":[[[127.448292704264,37.2808429648318],[127.44826681295,37.2806337980747],[127.448190133995,37.2804326689305],[127.44806561413,37.2802473067737],[127.447898038582,37.2800848351089],[127.447693847186,37.2799514977976],[127.447460886902,37.279852419084],[127.447208110265,37.2797914066485],[127.446945231338,37.279770805259],[127.446682352411,37.2797914066485],[127.446429575774,37.279852419084],[127.44619661549,37.2799514977976],[127.445992424094,37.2800848351089],[127.445824848547,37.2802473067737],[127.445700328681,37.2804326689305],[127.445623649726,37.2806337980747],[127.445597758412,37.2808429648318],[127.445623649726,37.2810521310076],[127.445700328681,37.2812532584964],[127.445824848547,37.2814386181757],[127.445992424094,37.2816010869181],[127.44619661549,37.2817344213071],[127.446429575774,37.2818334975432],[127.446682352411,37.2818945083233],[127.446945231338,37.2819151091314],[127.447208110265,37.2818945083233],[127.447460886902,37.2818334975432],[127.447693847186,37.2817344213071],[127.447898038582,37.2816010869181],[127.44806561413,37.2814386181757],[127.448190133995,37.2812532584964],[127.44826681295,37.2810521310076],[127.448292704264,37.2808429648318]]]}"
6467600,2018074,41500103,41500002,경기도 이천시2,경기도 이천시 중리동(터미널사거리 인근),18,23,0,4,17,2,127.4467916,37.27823071,"{""type"":""Polygon"",""coordinates"":[[[127.448139110851,37.2782307148765],[127.448113219537,37.2780215408598],[127.448036540582,37.2778204047351],[127.447912020717,37.277635036145],[127.447744445169,37.2774725588415],[127.447540253773,37.2773392169025],[127.447307293489,37.2772401347502],[127.447054516852,37.2771791201973],[127.446791637925,37.2771585180928],[127.446528758998,37.2771791201973],[127.446275982361,37.2772401347502],[127.446043022077,37.2773392169025],[127.445838830681,37.2774725588415],[127.445671255134,37.277635036145],[127.445546735268,37.2778204047351],[127.445470056313,37.2780215408598],[127.445444164999,37.2782307148765],[127.445470056313,37.2784398883119],[127.445546735268,37.2786410227812],[127.445671255134,37.2788263888939],[127.445838830681,37.2789888632751],[127.446043022077,37.2791222022918],[127.446275982361,37.2792212819666],[127.446528758998,37.2792822948643],[127.446791637925,37.2793028963875],[127.447054516852,37.2792822948643],[127.447307293489,37.2792212819666],[127.447540253773,37.2791222022918],[127.447744445169,37.2789888632751],[127.447912020717,37.2788263888939],[127.448036540582,37.2786410227812],[127.448113219537,37.2784398883119],[127.448139110851,37.2782307148765]]]}"
6467601,2018074,41500101,41500003,경기도 이천시3,경기도 이천시 창전동(창전사거리 인근),15,19,0,5,14,0,127.4471515,37.28435824,"{""type"":""Polygon"",""coordinates"":[[[127.448498953883,37.2843582447381],[127.448473062569,37.2841490877507],[127.448396383614,37.2839479680008],[127.448271863749,37.2837626145018],[127.448104288201,37.2836001504257],[127.447900096805,37.2834668193422],[127.447667136521,37.2833677452562],[127.447414359884,37.2833067356705],[127.447151480957,37.2832861352432],[127.44688860203,37.2833067356705],[127.446635825393,37.2833677452562],[127.446402865109,37.2834668193422],[127.446198673713,37.2836001504257],[127.446031098165,37.2837626145018],[127.4459065783,37.2839479680008],[127.445829899345,37.2841490877507],[127.445804008031,37.2843582447381],[127.445829899345,37.2845674011441],[127.4459065783,37.2847685192386],[127.446031098165,37.28495387026],[127.446198673713,37.2851163314136],[127.446402865109,37.2852496595747],[127.446635825393,37.2853487311831],[127.44688860203,37.2854097391134],[127.447151480957,37.2854303389593],[127.447414359884,37.2854097391134],[127.447667136521,37.2853487311831],[127.447900096805,37.2852496595747],[127.448104288201,37.2851163314136],[127.448271863749,37.28495387026],[127.448396383614,37.2847685192386],[127.448473062569,37.2845674011441],[127.448498953883,37.2843582447381]]]}"
6467605,2018074,41550124,41550001,경기도 안성시1,경기도 안성시 도기동(인지동마을회관 인근),16,23,1,5,16,1,127.2683044,37.00379071,"{""type"":""Polygon"",""coordinates"":[[[127.269651828988,37.003790711573],[127.269625937674,37.0035807773044],[127.269549258719,37.0033789101454],[127.269424738854,37.0031928678315],[127.269257163306,37.0030298000051],[127.26905297191,37.0028959734372],[127.268820011626,37.0027965311736],[127.268567234989,37.0027352948653],[127.268304356062,37.0027146178833],[127.268041477135,37.0027352948653],[127.267788700498,37.0027965311736],[127.267555740214,37.0028959734372],[127.267351548818,37.0030298000051],[127.26718397327,37.0031928678315],[127.267059453405,37.0033789101454],[127.26698277445,37.0035807773044],[127.266956883136,37.003790711573],[127.26698277445,37.0040006452618],[127.267059453405,37.00420251077],[127.26718397327,37.0043885506131],[127.267351548818,37.0045516155251],[127.267555740214,37.0046854391785],[127.267788700498,37.0047848789714],[127.268041477135,37.0048461136287],[127.268304356062,37.0048667900311],[127.268567234989,37.0048461136287],[127.268820011626,37.0047848789714],[127.26905297191,37.0046854391785],[127.269257163306,37.0045516155251],[127.269424738854,37.0043885506131],[127.269549258719,37.00420251077],[127.269625937674,37.0040006452618],[127.269651828988,37.003790711573]]]}"
6467606,2018074,41550119,41550002,경기도 안성시2,경기도 안성시 아양동(농산물공판장앞교차로 인근),16,16,0,7,9,0,127.2664846,37.0070366,"{""type"":""Polygon"",""coordinates"":[[[127.267832049929,37.0070366004596],[127.267806158615,37.0068266751547],[127.26772947966,37.0066248166148],[127.267604959795,37.0064387822443],[127.267437384247,37.0062757213804],[127.267233192851,37.0061419005264],[127.267000232567,37.0060424625087],[127.26674745593,37.0059812288149],[127.266484577003,37.0059605527157],[127.266221698076,37.0059812288149],[127.265968921439,37.0060424625087],[127.265735961155,37.0061419005264],[127.265531769759,37.0062757213804],[127.265364194211,37.0064387822443],[127.265239674346,37.0066248166148],[127.265162995391,37.0068266751547],[127.265137104077,37.0070366004596],[127.265162995391,37.0072465251847],[127.265239674346,37.0074483820737],[127.265364194211,37.0076344139734],[127.265531769759,37.0077974719228],[127.265735961155,37.0079312898622],[127.265968921439,37.0080307254091],[127.266221698076,37.0080919574519],[127.266484577003,37.0081126329713],[127.26674745593,37.0080919574519],[127.267000232567,37.0080307254091],[127.267233192851,37.0079312898622],[127.267437384247,37.0077974719228],[127.267604959795,37.0076344139734],[127.26772947966,37.0074483820737],[127.267806158615,37.0072465251847],[127.267832049929,37.0070366004596]]]}"
6467607,2018074,41550250,41550003,경기도 안성시3,경기도 안성시 공도읍(진사리삼성앞 인근),13,26,0,5,19,2,127.1378455,36.99388866,"{""type"":""Polygon"",""coordinates"":[[[127.139192928231,36.9938886596348],[127.139167036917,36.9936786980256],[127.139090357962,36.9934768045766],[127.138965838097,36.9932907380338],[127.138798262549,36.9931276489706],[127.138594071153,36.9929938049742],[127.138361110869,36.9928943497601],[127.138108334232,36.9928331054769],[127.137845455305,36.9928124258021],[127.137582576378,36.9928331054769],[127.137329799741,36.9928943497601],[127.137096839457,36.9929938049742],[127.136892648061,36.9931276489706],[127.136725072514,36.9932907380338],[127.136600552648,36.9934768045766],[127.136523873693,36.9936786980256],[127.136497982379,36.9938886596348],[127.136523873693,36.9940986206643],[127.136600552648,36.9943005124626],[127.136725072514,36.9944865765349],[127.136892648061,36.9946496626839],[127.137096839457,36.9947835037662],[127.137329799741,36.9948829565098],[127.137582576378,36.9949441991423],[127.137845455305,36.9949648782375],[127.138108334232,36.9949441991423],[127.138361110869,36.9948829565098],[127.138594071153,36.9947835037662],[127.138798262549,36.9946496626839],[127.138965838097,36.9944865765349],[127.139090357962,36.9943005124626],[127.139167036917,36.9940986206643],[127.139192928231,36.9938886596348]]]}"
6467608,2018074,41570253,41570001,경기도 김포시1,경기도 김포시 고촌읍(신곡사거리 인근),31,36,1,8,25,2,126.7716427,37.59977757,"{""type"":""Polygon"",""coordinates"":[[[126.772990202455,37.5997775666822],[126.772964311141,37.5995692895166],[126.772887632186,37.5993690157758],[126.772763112321,37.5991844419619],[126.772595536773,37.5990226612843],[126.772391345377,37.5988898910507],[126.772158385093,37.5987912337134],[126.771905608456,37.5987304807599],[126.771642729529,37.5987099669868],[126.771379850602,37.5987304807599],[126.771127073965,37.5987912337134],[126.770894113681,37.5988898910507],[126.770689922285,37.5990226612843],[126.770522346737,37.5991844419619],[126.770397826872,37.5993690157758],[126.770321147917,37.5995692895166],[126.770295256603,37.5997775666822],[126.770321147917,37.5999858432647],[126.770397826872,37.6001861153451],[126.770522346737,37.6003706866741],[126.770689922285,37.6005324644205],[126.770894113681,37.600665231723],[126.771127073965,37.6007638865753],[126.771379850602,37.6008246378684],[126.771642729529,37.6008451510585],[126.771905608456,37.6008246378684],[126.772158385093,37.6007638865753],[126.772391345377,37.600665231723],[126.772595536773,37.6005324644205],[126.772763112321,37.6003706866741],[126.772887632186,37.6001861153451],[126.772964311141,37.5999858432647],[126.772990202455,37.5997775666822]]]}"
6467609,2018074,41570250,41570002,경기도 김포시2,경기도 김포시 통진읍(마송사거리 인근),22,23,0,9,12,2,126.5986324,37.69161349,"{""type"":""Polygon"",""coordinates"":[[[126.59997982333,37.6916134921698],[126.599953932016,37.6914054723564],[126.599877253061,37.6912054460774],[126.599752733196,37.6910211003252],[126.599585157648,37.6908595195451],[126.599380966252,37.6907269133628],[126.599148005968,37.6906283779266],[126.598895229331,37.6905677000394],[126.598632350404,37.690547211613],[126.598369471477,37.6905677000394],[126.59811669484,37.6906283779266],[126.597883734556,37.6907269133628],[126.59767954316,37.6908595195451],[126.597511967612,37.6910211003252],[126.597387447747,37.6912054460774],[126.597310768792,37.6914054723564],[126.597284877478,37.6916134921698],[126.597310768792,37.6918215113997],[126.597387447747,37.6920215360168],[126.597511967612,37.692205879282],[126.59767954316,37.6923674571285],[126.597883734556,37.6925000603771],[126.59811669484,37.6925985933263],[126.598369471477,37.6926592695518],[126.598632350404,37.6926797573946],[126.598895229331,37.6926592695518],[126.599148005968,37.6925985933263],[126.599380966252,37.6925000603771],[126.599585157648,37.6923674571285],[126.599752733196,37.692205879282],[126.599877253061,37.6920215360168],[126.599953932016,37.6918215113997],[126.59997982333,37.6916134921698]]]}"
6467610,2018074,41570106,41570003,경기도 김포시3,경기도 김포시 사우동(사우제5어린이공원앞 인근),20,41,0,7,29,5,126.7157289,37.62115421,"{""type"":""Polygon"",""coordinates"":[[[126.717076326431,37.6211542115985],[126.717050435117,37.620945994289],[126.716973756162,37.620745778104],[126.716849236297,37.6205612573336],[126.716681660749,37.6203995231491],[126.716477469353,37.6202667910712],[126.716244509069,37.6201681620862],[126.715991732432,37.620107426592],[126.715728853505,37.6200869187141],[126.715465974578,37.620107426592],[126.715213197941,37.6201681620862],[126.714980237657,37.6202667910712],[126.714776046261,37.6203995231491],[126.714608470713,37.6205612573336],[126.714483950848,37.620745778104],[126.714407271893,37.620945994289],[126.714381380579,37.6211542115985],[126.714407271893,37.6213624283248],[126.714483950848,37.6215626428491],[126.714608470713,37.621747161134],[126.714776046261,37.6219088923868],[126.714980237657,37.6220416215329],[126.715213197941,37.6221402480325],[126.715465974578,37.622200981866],[126.715728853505,37.6222214891607],[126.715991732432,37.622200981866],[126.716244509069,37.6221402480325],[126.716477469353,37.6220416215329],[126.716681660749,37.6219088923868],[126.716849236297,37.621747161134],[126.716973756162,37.6215626428491],[126.717050435117,37.6213624283248],[126.717076326431,37.6211542115985]]]}"
